headline,category,date,sentiment_score
Oil Falls After EIA Data Show U.S. Output Continues Growth, Oil Markets,4/12/2017 20:00,-0.999587476
Analysts See Small Addition to U.S. Natural-Gas Inventories, Markets,4/12/2017 18:23,-0.98806572
U.S. Oil Inventories Fall More Than Expected, Oil Markets,4/12/2017 14:57,-0.999553263
Oil Up on Renewed Hopes of Extension to Production Cuts, Markets,4/12/2017 5:37,-0.824469745
Oil Prices Settle Higher, Oil Markets,4/13/2017 19:51,0.869987369
U.S. Oil-Rig Count Climbs by 11, Oil Markets,4/13/2017 17:51,-0.978412926
IEA Forecasts Second Straight Year of Slowing Oil Demand Growth, Oil Markets,4/13/2017 9:06,-0.985339403
Oil Retreats as U.S. Production Damps Sentiment, Markets,4/13/2017 7:40,-0.999462783
Rising Anxiety Fuels Market About-Face, Markets,4/14/2017 22:20,-0.987290084
Saudi Aramco CEO Bullish on Oil Demand, Business,4/14/2017 21:14,-0.998684108
Libya’s Oil Comeback Stalls, Oil Markets,4/14/2017 13:20,-0.999580562
"Saudi Arabia, Iraq, Kuwait Aim for $60 Oil", Oil Markets,4/14/2017 13:20,-0.98999548
How a Scrappy Newspaper Is Roiling the French Election, Europe,4/14/2017 9:43,-0.997613072
Oil Prices Dragged Lower by Profit Taking, Oil Markets,4/17/2017 0:52,-0.99932611
"BP Well in Alaska Stops Leaking Oil, Still Releasing Gas", Markets,4/17/2017 0:01,-0.970979095
BP Tries to Secure Leaking Oil and Natural Gas Well in Alaska, Markets,4/16/2017 4:23,-0.999245524
Oil Prices Steady as Market Takes Wait-and See Approach, Oil Markets,4/18/2017 0:51,0.995675504
Oil Prices See Biggest Decline Since March, Oil Markets,4/17/2017 21:24,-0.998410225
Oil Prices Fall a Bit Further as Supply Worries Persist, Oil Markets,4/19/2017 0:32,-0.998897076
U.S. Crude-Oil Inventories Seen Down in Week, Oil Markets,4/18/2017 21:00,-0.99904269
Oil Prices Pressured Lower by Supply Concerns, Oil Markets,4/18/2017 20:53,-0.997416496
Investors Welcome a Break From Punishing Oil Price Swings, Oil Markets,4/19/2017 23:30,0.995402217
Oil Prices Plummet on EIA Supply Data, Oil Markets,4/19/2017 20:17,-0.999712288
Fischer: Fed Can Tighten Policy Without Roiling Overseas Markets, Central Banks,4/19/2017 20:10,0.977471411
Exxon Seeks U.S. Waiver to Resume Russia Oil Venture, Business,4/19/2017 19:53,-0.993386328
Big Increase Seen in Natural Gas Supplies, Markets,4/19/2017 18:25,0.995248616
U.S. Oil Inventories Fall as Refinery Runs Speed Up, Oil Markets,4/19/2017 14:53,-0.999666452
Oil Market Quiet in Absence of Clear Signs from OPEC, Oil Markets,4/21/2017 3:59,-0.999096394
A ‘Red Team’ Exercise Would Strengthen Climate Science, Commentary,4/20/2017 22:49,0.987528265
Abu Dhabi Sovereign Fund Finds New Cash Source as Oil Prices Slump, Business,4/20/2017 16:58,-0.99019742
Surge for Le Pen is Fueled by French Industrial Decline, Europe,4/20/2017 16:57,-0.996041298
Oil Prices Fall Amid Fears of a New Downtrend, Oil Markets,4/22/2017 1:00,-0.999414563
Trump Administration Won't Waive Sanctions for Oil Project Exxon Planned in Russia, Business,4/22/2017 1:00,0.993215561
U.S. Oil-Rig Count Rises by 5, Oil Markets,4/21/2017 17:27,-0.673098326
"GE, Still Weighed by Energy, Boosts Profit Amid Cost Cutting Plan", Earnings,4/21/2017 14:20,0.997730672
"Oil Ticks Higher, But Strong Supply Pressure Remains", Oil Markets,4/24/2017 1:07,-0.968662798
Oil Pushed Higher by Bargain Hunters, Oil Markets,4/25/2017 0:39,-0.993242919
French Vote Fuels Hopes for Growth, Markets,4/24/2017 23:54,0.994743705
Oil Slides on Signs of Oversupply, Oil Markets,4/24/2017 19:55,-0.998870075
Energy Firms’ Financing for Russian Gas Pipeline Stokes EU Fears, Europe,4/24/2017 18:23,-0.985214651
Oil Prices Slip as U.S. Supply Worries Resurface, Oil Markets,4/26/2017 1:11,-0.999584854
U.S. Crude-Oil Stocks Seen Decreasing in DOE Data, Oil Markets,4/25/2017 21:10,-0.998951435
Oil Prices Halt Downward Slide But Remain Below $50, Oil Markets,4/25/2017 20:48,-0.995005429
Oil-Gas Lobby Opposes State Subsidies for Nuclear Power Producers, Business,4/25/2017 19:35,-0.954618931
Mexico’s Pemex Takes Out Its Own Oil Hedges, Business,4/25/2017 19:32,-0.98673743
ECB Survey May Fuel Argument for Negative Rates, Central Banks,4/25/2017 10:42,-0.995725751
Oil Slips as Investors Refocus on Russia’s Output Stance, Oil Markets,4/27/2017 3:14,-0.999084473
Oil Shortage Feared by 2020 as Discoveries Fall to Low, Oil Markets,4/26/2017 22:00,-0.999347508
Oil Prices Recover After Stockpiles Data, Oil Markets,4/26/2017 19:41,-0.970915854
Analysts See Large Natural Gas Stockpiles Rise, Markets,4/26/2017 19:22,0.985128224
U.S. Oil Inventories Fall Sharply, Oil Markets,4/26/2017 15:41,-0.999544919
Oil Prices Rebound in Asia After Latest Bout of Selling, Oil Markets,4/28/2017 2:46,0.996387839
A Climate Hysteric’s Fake Enemies List, Commentary,4/27/2017 22:07,-0.996689558
Libya’s Oil Chief Rebukes U.N.-Backed Government, Middle East,4/27/2017 18:41,-0.982061684
Norway Sounds Alarm on Oil-Industry Safety, Oil Markets,4/27/2017 15:47,-0.872847915
Oil Prices Fall After Mixed U.S. Inventory Data, Oil Markets,4/27/2017 11:19,-0.999494433
Oil Edges Up as Investors Cash Out After a Weak April, Oil Markets,4/28/2017 20:15,-0.99757725
Appeals Court Delays Case on Obama EPA Greenhouse Gas Rules, Politics,4/28/2017 19:50,-0.979660571
U.K. Regulator Launches Probe of KBR Tied to Unaoil, Business,4/28/2017 18:06,-0.982502222
U.S. Oil-Rig Count Rises by Nine, Oil Markets,4/28/2017 17:32,-0.840134203
Norway Oil Fund Closes on $1 Trillion Valuation, Business,4/28/2017 15:44,-0.987190962
"Chevron Swings To Profit On Cost Cuts, Higher Oil Prices", Business,4/28/2017 13:25,-0.986714303
Iran Signals It Is Prepared to Extend Oil-Production Cap, Oil Markets,4/29/2017 16:39,-0.958194733
Oil Prices Down in Muted Trading, Oil Markets,5/1/2017 1:35,-0.999675035
Oil Still Weighed by Rising Production From U.S. and Libya, Oil Markets,5/2/2017 0:40,-0.773287356
Oil Company Permian Resources Reaches Debt-Restructuring Deal, Markets,5/1/2017 23:43,-0.923554718
Energy Stocks Stuck in a Rut Even as Profits Bounce Back, Oil Markets,5/1/2017 19:35,-0.99949646
Oil Rebounds Some in Asia on Upbeat U.S. Supply Data, Oil Markets,5/3/2017 1:12,-0.984598041
U.S. Crude Oil Stockpiles Seen Decreasing in DOE Data, Oil Markets,5/2/2017 21:32,-0.999073148
Oil Prices Fall Sharply on Output Concerns, Oil Markets,5/2/2017 21:08,-0.998295128
Rising Oil Not Enough To Rescue ConocoPhillips From Loss, Business,5/2/2017 17:38,-0.99831295
Suspected Gas Leak Investigated at INEOS Facility, Business,5/2/2017 17:32,-0.985782385
BP Swings to Profit as Oil Sector Shakes Off Woes, Business,5/2/2017 11:56,0.80359143
British Oil and Gas Industry Could Face $646 Million Brexit Bill, Europe,5/3/2017 16:49,-0.995611012
U.S. Oil Inventories Decline Less Than Expected, Oil Markets,5/3/2017 14:56,-0.999006569
Rising Rates May Trip Oil Companies, Business,5/3/2017 12:32,-0.99258852
Oil Forecast to Fall Sharply if OPEC Doesn’t Extend Production Cuts, Oil Markets,5/3/2017 8:42,-0.999097109
Oil Slides 4.8% to a Five-Month Low, Oil Markets,5/4/2017 20:35,-0.999605477
Statoil Earnings Beat Expectations on Higher Prices and Production, Earnings,5/4/2017 15:48,0.979265094
Shell Profit Soars as Oil Sector Bounces Back, Earnings,5/4/2017 15:24,0.923168123
Big Oil Gets In Early on Argentina Shale, Business,5/4/2017 9:30,-0.840702951
Oil Prices Pull Back as U.S. Data Back in Focus, Oil Markets,5/4/2017 8:16,-0.997626364
Oil Rebounds, Oil Markets,5/5/2017 19:53,-0.926625967
U.S. Oil-Rig Count Rises by 6, Oil Markets,5/5/2017 17:42,-0.688868344
Oil Futures Slump Anew as Market Doubts Build, Oil Markets,5/5/2017 4:09,-0.999587834
Saudi Arabia Energy Minister Confident Production Cuts Will Be Extended, Markets,5/8/2017 3:51,0.968112528
Oil Rebounds on Expectation of More OPEC Production Cuts, Oil Markets,5/8/2017 1:00,-0.995064914
Remake the Paris Climate Deal to Promote American Energy, Commentary,5/7/2017 20:25,-0.979745328
"Oil Rises in Asia, but Recovery Could Be Fragile", Oil Markets,5/9/2017 1:00,-0.973925471
Oil Prices Edge Higher Amid Expectations of Supply Cuts, Oil Markets,5/8/2017 19:31,-0.86014086
Oil Investors Cut Their Bets on Higher Oil Prices, Oil Markets,5/8/2017 11:50,-0.997172177
"Despite Sanctions, Russia’s Oil Industry Powers On", Business,5/8/2017 9:30,0.998005688
Oil Rebounds Some in Asia on U.S. Oil Supply Reading, Oil Markets,5/10/2017 0:27,-0.919135749
Oil Falls Again as Oversupply Jitters Persist, Oil Markets,5/9/2017 21:13,-0.999595106
U.S. Crude-Oil Stockpiles Seen Decreasing in DOE Data, Oil Markets,5/9/2017 20:57,-0.999226809
Trump Won’t Make Decision on Paris Climate Accord Until Later This Month, Politics,5/9/2017 19:47,0.931177974
EU Encourages Trump Administration to Support Climate Deal, World,5/9/2017 19:39,0.977880955
Trump is Getting Closer on Climate Change Decision, Politics,5/9/2017 15:20,0.951061428
Argentina Sees Oil-and-Gas Companies Stepping Up Investment, Business,5/10/2017 22:10,0.985426903
Analysts See Small Addition to U.S. Natural-Gas Inventories, Markets,5/10/2017 20:47,-0.98806572
Occidental Petroleum to Test a Massive Ship for U.S. Oil Exports, Business,5/10/2017 20:37,0.729242265
Oil Prices Rise as U.S. Crude Supplies Decline, Oil Markets,5/10/2017 19:54,-0.986037195
Dispute in Libya Affects Wintershall Oil Production, Business,5/10/2017 18:39,-0.979472041
BP Begins Gas Production from Egypt Fields Ahead of Schedule, Business,5/10/2017 15:51,-0.682330489
U.S. Oil Inventories Decline Sharply, Oil Markets,5/10/2017 14:53,-0.999358237
Eni Profit Jumps on Oil Price Rebound, Business,5/10/2017 13:56,-0.688889682
Elliott Sues to Open Up Energy Future Bankruptcy, Business,5/11/2017 20:29,-0.999118745
Oil Jumps on Confidence in OPEC Cuts, Oil Markets,5/11/2017 19:15,0.900220931
OPEC Raises Forecast for Rival Oil Output, Oil Markets,5/11/2017 13:49,0.700682104
"$697,177 for a ‘Climate-Change Musical’: You Call That Science?", Commentary,5/12/2017 21:45,-0.984753609
Occidental Shareholders Vote for Climate Proposal, Business,5/12/2017 21:09,0.97754389
Cheniere Circles China After Trade Deal Portends Gas Export Boost, Markets,5/12/2017 20:14,0.836574197
Oil Breaks Three-Week Losing Streak, Markets,5/12/2017 19:48,-0.997890294
U.S. Oil-Rig Count Rose by Nine in Latest Week, Oil Markets,5/12/2017 17:25,-0.964111865
Some OPEC Members Seek to Broaden Efforts to Cut Oil Output, Oil Markets,5/12/2017 16:38,-0.991314232
Oil Prices Steady as Market Awaits OPEC Decision, Oil Markets,5/12/2017 4:25,0.951291025
Oil Prices Start Week Quietly in Asia, Oil Markets,5/15/2017 1:43,-0.500394285
Oil Prices Jump on Talk of Extending Production Cuts, Oil Markets,5/15/2017 20:40,-0.986959636
"Saudi Arabia, Russia Want Nine-Month Extension to Deal on Oil Output Cuts", Oil Markets,5/15/2017 19:02,-0.990209699
White House Turmoil Puts GOP Agenda at Risk, Politics,5/17/2017 3:27,-0.997635484
Oil Prices Down as Glut Concerns Weigh, Oil Markets,5/17/2017 0:18,-0.99735558
The Struggle Behind Oil’s Ups and Downs, Commentary,5/16/2017 23:20,-0.982262135
Oil Prices Slip on Fears of Lingering Oversupply, Oil Markets,5/16/2017 20:51,-0.999640822
"Extending Production Cuts May Not Reduce Global Oil Stocks, Says IEA", Oil Markets,5/16/2017 12:09,-0.996048987
Sterling Falls; High Inflation Fuels Worry About Income Squeeze, Markets,5/16/2017 9:28,-0.99890697
Oil Prices Continue to Gain on Talk to Extend Production Cut Deal, Oil Markets,5/16/2017 7:03,-0.52923435
"Stocks, Dollar Sink on Washington Turmoil", Markets,5/18/2017 3:55,-0.998477161
West Coast Natural Gas Coup, Review & Outlook,5/17/2017 23:25,-0.995218694
Oil Prices Edge Higher as U.S. Stockpiles Continue to Fall, Oil Markets,5/17/2017 19:45,-0.995546222
Exxon Mobil to Enter Mexican Gas-Station Market, Business,5/17/2017 19:43,0.820251167
Hedge Funds Turn Against OPEC After Oil Gains Slip Away, Oil Markets,5/17/2017 19:41,-0.997301519
Dollar Falls Amid Turmoil in Washington, Markets,5/17/2017 14:23,-0.997647107
Oil Futures Continue Rising; WTI Nears $50, Oil Markets,5/19/2017 1:08,-0.646821439
Oil Prices Hit Three-Week High, Oil Markets,5/18/2017 19:59,-0.992047191
"The Non-Shale, Non-OPEC Problem for Oil Traders", Oil Markets,5/18/2017 9:30,-0.997215986
"In Some Global Markets, Trump Turmoil Is Just Noise", Markets,5/18/2017 8:15,-0.995627046
Oil Futures Ease Ahead of OPEC Meeting, Oil Markets,5/18/2017 6:48,0.999080539
Oil Reaches One-Month High, Oil Markets,5/19/2017 20:18,-0.964383721
U.S. Oil-Rig Count Climbs to 720, Oil Markets,5/19/2017 17:27,-0.980309248
Sen. McCain Softens ‘Watergate’ Statement on Trump Administration Turmoil, Politics,5/21/2017 18:49,-0.985769212
Saudi Minister: Oil Producers Are Keen to Extend Cuts, Markets,5/21/2017 10:37,-0.502323806
Ford Looks to New CEO Jim Hackett For ‘Tech-Savvy Energy’, Business,5/23/2017 0:05,0.996554971
"Solar-Energy Giant Was Manipulating Sales Data, Say Former Managers", Markets,5/22/2017 21:51,-0.995177627
Maxus Energy Wins Court Approval of Chapter 11 Plan, Business,5/22/2017 18:24,0.999489903
China Wants More Private Money for Its State-Owned Energy Giants, World,5/22/2017 11:41,-0.998794079
Oil Prices May Drop Even If OPEC Deal Is Extended, Oil Markets,5/22/2017 8:55,-0.99670887
Oil Continues to Gain Ahead of OPEC Meeting, Oil Markets,5/24/2017 2:23,0.999092817
Brazil’s Odebrecht Energy Unit Renegotiates $5 Billion in Debt, Business,5/23/2017 23:29,-0.894735634
Trump’s Budget Cuts Would Reduce U.S. Climate Change Programs, Politics,5/23/2017 21:44,-0.99381119
Oil’s OPEC Rally Reaches New Highs, Oil Markets,5/23/2017 21:30,0.996848762
Why OPEC Wants to Extend Oil Cuts: Aramco’s Coming IPO, Business,5/23/2017 19:38,-0.990840673
The Rise of the Amateur Oil Sleuths, Markets,5/23/2017 9:30,-0.984991491
OPEC’s Foil: It Can’t Drain Enough Stored Oil, Markets,5/23/2017 8:12,0.974270582
Oil Retreats Some Following Recent Pre-OPEC Gains, Oil Markets,5/23/2017 4:14,-0.995482206
Oil Reverses Overnight Pullback in Asia Ahead of OPEC Meeting, Oil Markets,5/25/2017 1:36,-0.946416914
Does the U.S. Still Need to Hoard Oil in Reserve?, Oil Markets,5/24/2017 15:21,-0.998521984
Disappointment Won’t Keep Oil Down for Long, Oil Markets,5/26/2017 1:14,-0.988952994
Activist Investor’s Pressure Builds on BHP Over Energy, Business,5/25/2017 21:58,-0.988987505
OPEC Extends Oil Output Cuts but Glut Fears Persist, Oil Markets,5/25/2017 20:03,-0.994278073
Encounter With Reporter Roils Close Race for Montana Seat, Politics,5/25/2017 13:34,0.700494826
"BlackRock, Vanguard Mull Pressuring Exxon to Disclose Climate Risks", Business,5/25/2017 9:30,-0.993007898
"Trump, G-7 Leaders Meet Amid Tensions Over Climate, Trade", World,5/26/2017 21:28,0.986454844
U.S. Oil-Rig Count Climbs to 722, Oil Markets,5/26/2017 17:28,-0.982316673
Trump Hesitates as World Leaders Back Climate Deal, World,5/27/2017 17:43,-0.993574202
Goldman Bought Venezuela’s State Oil Company’s Bonds, Markets,5/29/2017 2:19,0.984013975
Oil Futures Ease in Asia After Friday’s Bounce in U.S., Oil Markets,5/29/2017 2:17,0.99291867
Oil Prices Slip on Cautious Trading, Oil Markets,5/30/2017 2:24,-0.999582946
Oil Slips as OPEC Meeting Disappoints, Oil Markets,5/29/2017 9:59,-0.999492407
Oil Prices Fall Further Amid Doubts About Output Cuts, Oil Markets,5/31/2017 0:37,-0.999402404
Oil Prices Fall as Investors Wait for OPEC Cuts to Take Effect, Oil Markets,5/30/2017 19:30,-0.999445379
"Phoenix, Las Vegas Housing Markets Return to Average Growth", Economic Data,5/30/2017 18:53,0.995134294
"Oil Loses Its Pull on Stocks, Currencies", Oil Markets,5/30/2017 12:15,-0.999728143
Trump Likely to End Climate Deal, World,6/1/2017 3:26,0.9507218
Oil Rebounds Some in Asia After API Report, Oil Markets,6/1/2017 2:08,-0.736437619
Paris Climate Discord, Review & Outlook,5/31/2017 23:14,-0.99550724
Oil Down on Investor Skepticism Over Production Cuts, Oil Markets,5/31/2017 20:51,-0.991793334
Pros and Cons if U.S. Leaves Paris Climate Accord, Politics,5/31/2017 20:39,-0.970687211
World Powers Vow to Defend Climate Deal if Trump Withdraws, World,5/31/2017 20:18,0.921773195
Exxon Shareholders Pressure Company on Climate Risks, Business,5/31/2017 17:55,-0.995202422
Tribunal Rejects Gazprom’s $34.5 Billion Claim in Ukraine Gas Dispute, Europe,5/31/2017 17:07,-0.983391523
Oil Prices Maintain Late U.S. Declines in Asian Trading, Oil Markets,6/2/2017 1:05,-0.993383944
"EU, China Trade Tensions Cloud Climate Unity", World,6/1/2017 20:20,-0.546199024
Trump’s Long and Colorful History of Climate Skepticism, Politics,6/1/2017 20:18,0.998430073
U.S. Oil Prices Climb on Stockpile Drain, Oil Markets,6/1/2017 19:26,-0.998827159
"Russia, Saudi Explore Expanding Oil Alliance", Middle East,6/1/2017 19:13,0.984778047
Dakota Access Pipeline Starts Shipping Oil, Oil Markets,6/1/2017 17:35,-0.601917982
China Affirms Commitment to Climate Agreement, World,6/1/2017 11:30,0.999216914
New York Attorney General Alleges Exxon Misled Investors on Climate, Business,6/2/2017 22:54,-0.997585654
Head of Venezuelan State Oil Company PdVSA to Leave Firm, World,6/2/2017 22:16,-0.998445928
"EU, China Summit Ends With No Climate Statement", World,6/2/2017 20:58,-0.997124732
Trump’s Beliefs on Climate Change Remain Private, Politics,6/2/2017 20:31,-0.985453725
Oil Falls to Three-Week Low on Rising U.S. Output, Oil Markets,6/2/2017 20:21,-0.9997347
U.S. Oil-Rig Count Climbs to 733, Oil Markets,6/2/2017 17:38,-0.983600914
U.S. Climate Pivot Puts a Reluctant China in Driver’s Seat, World,6/2/2017 16:53,0.949846148
Putin Backs Trump on Climate Decision, World,6/2/2017 16:11,-0.719577312
Tillerson Urges Climate Decision ‘Perspective’, Politics,6/2/2017 16:07,0.830336869
U.S. Energy Secretary Perry Says It’s Fine if China Takes Leadership on Climate, Politics,6/2/2017 13:34,0.717209458
Oil Company Chiefs See Little Impact From U.S. Quitting Paris Accord, World,6/2/2017 12:50,-0.99954623
Oil Price Forecasts Lowered on Crude Glut Worries Despite OPEC-Led Cuts, Oil Markets,6/2/2017 10:31,-0.991919756
"Trump Believes Climate Change Is Real, Ambassador to U.N. Says", Politics,6/3/2017 18:58,0.990820706
Oil Prices Rebound Slightly, Oil Markets,6/5/2017 2:56,0.993371964
Trump Aides Defend His Decision to Exit Paris Climate Accord, Politics,6/4/2017 18:33,-0.638521969
Oil Slides on Supply Glut, Oil Markets,6/5/2017 20:01,-0.99761343
Oil Prices Slack as U.S. Output Speeds Up, Oil Markets,6/7/2017 0:56,-0.997209728
Oil Prices Rebound Ahead of Expected Drop in U.S. Stockpiles, Oil Markets,6/6/2017 21:00,0.986025035
Top U.S. Diplomat in China Quits Over Withdrawal From Paris Climate Accord, World,6/6/2017 18:10,-0.994261622
"Long Promised, the Global Market for Natural Gas Has Finally Arrived", Business,6/6/2017 15:03,0.996906221
Oil Tumbles on Unexpected Jump in Stockpiles, Oil Markets,6/7/2017 23:54,-0.983307242
Oil Prices Little Changed in Asia Amid Market Crosscurrents, Oil Markets,6/9/2017 0:52,-0.990714073
Investors Start to Doubt Oil Market’s Recovery, Oil Markets,6/9/2017 22:44,-0.99615556
Exxon Rebuts Allegations it Misled Investors on Climate, Business,6/9/2017 20:54,-0.988878191
