headline,category,date,source,sentiment,sentiment_score
Big Oil’s New Favorite Toy: Supercomputers, Business,2018-04-10 11:00:00,WSJ,POSITIVE,0.9955123066902161
Oil Notches Fresh Three-Year High, Oil Markets,2018-04-12 20:18:00,WSJ,POSITIVE,0.9962990880012512
Oil Closes at Three-Year High, Oil Markets,2018-04-13 20:58:00,WSJ,NEGATIVE,0.9625744223594666
Commercial Lending Fuels PNC Profits, Markets,2018-04-13 20:55:00,WSJ,POSITIVE,0.9914442896842957
IEA: China-U.S. Trade Dispute Could Knock Oil Demand, Oil Markets,2018-04-13 09:23:00,WSJ,NEGATIVE,0.9963309168815613
Breitburn Energy Emerges From Chapter 11 With New Name, Markets,2018-04-13 06:30:00,WSJ,POSITIVE,0.9977275729179382
Oil Prices Pull Back After Last Week’s Big Gains, Oil Markets,2018-04-16 00:31:00,WSJ,NEGATIVE,0.9978118538856506
Oil Futures Rebound Some After Monday’s Pullback, Oil Markets,2018-04-17 00:09:00,WSJ,POSITIVE,0.9609584808349609
Oil Retreats From Three-Year High as Syria Tensions Simmer, Oil Markets,2018-04-16 20:47:00,WSJ,NEGATIVE,0.9972590208053589
"Oil Futures Rise on Stock Gains, Bullish API data", Oil Markets,2018-04-18 00:11:00,WSJ,NEGATIVE,0.9950956106185913
Oil Settles Higher, Oil Markets,2018-04-17 20:48:00,WSJ,POSITIVE,0.7988390922546387
After the Gas and Bombs: The Health Crisis That’s Killing Syria, Middle East,2018-04-17 17:07:00,WSJ,NEGATIVE,0.9897145628929138
Oil Futures Continue to Rally, Oil Markets,2018-04-19 01:22:00,WSJ,POSITIVE,0.748943567276001
Oil Hits Three-Year High as Inventories Drain, Oil Markets,2018-04-18 20:08:00,WSJ,NEGATIVE,0.9987825751304626
Total Makes Latest Power Play With Electricity Deal, Business,2018-04-18 08:04:00,WSJ,POSITIVE,0.9979348182678223
Oil Futures Steady Ahead of OPEC Meeting, Oil Markets,2018-04-20 00:28:00,WSJ,POSITIVE,0.9996453523635864
Oil Eases Off Earlier Gains, Oil Markets,2018-04-19 19:43:00,WSJ,POSITIVE,0.9963393211364746
Australia’s Jobs Boom Comes Off The Boil, Economic Data,2018-04-19 05:13:00,WSJ,NEGATIVE,0.9792951345443726
"OPEC, Russia Back Continued Oil Cuts, Drawing Trump Ire", Middle East,2018-04-20 22:58:00,WSJ,NEGATIVE,0.9907394647598267
"Oil Settles Slightly Higher Amid OPEC Meeting, Trump Comments", Oil Markets,2018-04-20 19:43:00,WSJ,NEGATIVE,0.6183132529258728
"Trump Chimes In on OPEC, Criticizing ‘Artificially’ High Oil", Markets,2018-04-20 11:57:00,WSJ,NEGATIVE,0.9218885898590088
Oil Is on a Tear—Are Bulls Getting Ahead of Themselves?, Oil Markets,2018-04-20 11:44:00,WSJ,NEGATIVE,0.9656710624694824
Oil Futures Steady Following Strong Two-Week Gain, Oil Markets,2018-04-23 02:22:00,WSJ,POSITIVE,0.9978978633880615
Oil Prices Are Fast Approaching $70. Is the Economy Ready?, Oil Markets,2018-04-22 16:42:00,WSJ,NEGATIVE,0.9940937161445618
Oil Rally Builds Amid Hopes of Tightening Supplies, Oil Markets,2018-04-24 00:44:00,WSJ,NEGATIVE,0.9390402436256409
The President and the Art of the Oil Painting, Commentary,2018-04-23 22:57:00,WSJ,POSITIVE,0.9991835951805115
Oil Turns Higher, Oil Markets,2018-04-23 19:43:00,WSJ,POSITIVE,0.9904795289039612
CenterPoint Energy to Buy Vectren for About $6 Billion, Business,2018-04-23 12:52:00,WSJ,NEGATIVE,0.9267621636390686
Oil Futures Tread Water Ahead of Weekly US Data, Oil Markets,2018-04-25 00:27:00,WSJ,NEGATIVE,0.9333199858665466
Takeda Makes Last-Gasp Move for Rival Drugmaker Shire, Business,2018-04-24 15:25:00,WSJ,POSITIVE,0.9967899918556213
Dollar Presses Pause After 5-day Rally Fueled by Higher Treasury Yields, Markets,2018-04-24 12:32:00,WSJ,NEGATIVE,0.9841827750205994
Nafta Proposal on Foreign Investments Jolts Energy Firms, Politics,2018-04-24 09:30:00,WSJ,POSITIVE,0.9987797141075134
Oil Futures Climb Further Despite Bearish U.S. Inventory Data, Oil Markets,2018-04-26 01:22:00,WSJ,NEGATIVE,0.9879111051559448
Climate Activists Are Lousy Salesmen, Commentary,2018-04-25 22:38:00,WSJ,NEGATIVE,0.9995905756950378
ConocoPhillips Wins Ruling Against Venezuelan Oil Company, Markets,2018-04-25 20:08:00,WSJ,POSITIVE,0.9757399559020996
Yemen’s Rebels Step Up Attacks on Aramco Oil Facilities, Middle East,2018-04-25 11:47:00,WSJ,NEGATIVE,0.928348183631897
A Fight Over Ethanol Pressures Trump to Choose: Oil or Corn?, Politics,2018-04-25 09:30:00,WSJ,NEGATIVE,0.985225260257721
Oil Futures Pull Back Some After Recent Gains, Oil Markets,2018-04-27 01:01:00,WSJ,NEGATIVE,0.993415117263794
Husky Energy Refinery Blast in Wisconsin Results in Injuries, Business,2018-04-26 21:15:00,WSJ,NEGATIVE,0.9989684820175171
Oil Holds Near Three-Year High as Doubts on Iran Deal Linger, Oil Markets,2018-04-26 19:58:00,WSJ,NEGATIVE,0.9743648171424866
American Lowers Outlook Amid Rising Fuel Costs, Business,2018-04-26 12:26:00,WSJ,NEGATIVE,0.9877864122390747
"Oil Giants Reap Gains of Higher Prices, but Investors Are Wary", Earnings,2018-04-26 10:44:00,WSJ,NEGATIVE,0.9757644534111023
BP Names Oil Industry Veteran Helge Lund as Chairman, Business,2018-04-26 07:47:00,WSJ,POSITIVE,0.9971209168434143
Trump Administration May Eliminate Increases in Fuel-Economy Standards, Politics,2018-04-27 22:16:00,WSJ,NEGATIVE,0.9981862902641296
"More Money, Less Drilling: Big Oil Firms Hold Back", Business,2018-04-27 18:14:00,WSJ,NEGATIVE,0.9913545250892639
"Oil Futures Fall in Asia, Still Set to Post Strong April", Oil Markets,2018-04-30 01:07:00,WSJ,POSITIVE,0.9747772216796875
Oil Rises as Market Focuses on Iran Nuclear Deal, Oil Markets,2018-04-30 20:25:00,WSJ,POSITIVE,0.9971978664398193
Companies Feel the Impact of Rising Oil Prices, Business,2018-04-30 16:06:00,WSJ,POSITIVE,0.7724911570549011
"Oil’s Biggest Benchmark, Brent, Needs More Oil", Markets,2018-04-30 11:00:00,WSJ,NEGATIVE,0.9983072280883789
Oil Futures Rebound Some Ahead of US Inventory Data, Oil Markets,2018-05-02 00:22:00,WSJ,POSITIVE,0.9919999837875366
Growing Appetite in Emerging Markets Fuels Mondelez’s Results, Earnings,2018-05-01 22:18:00,WSJ,POSITIVE,0.9994354844093323
Oil Prices Fall as U.S. Output Hits Record, Oil Markets,2018-05-01 20:49:00,WSJ,NEGATIVE,0.9990707039833069
"BP Shares, Boosted by Higher Oil Prices, Hit Eight-Year High", Business,2018-05-01 10:45:00,WSJ,POSITIVE,0.9610080122947693
Oil Futures Pull Back Slightly Amid Dollar’s Gains, Oil Markets,2018-05-03 00:02:00,WSJ,NEGATIVE,0.9730901122093201
Oil-and-Gas Lobby Reaches Outside of Energy for New Leader, Politics,2018-05-02 22:17:00,WSJ,NEGATIVE,0.9884085059165955
Oil Prices Higher on Fed’s Economic Outlook, Oil Markets,2018-05-02 19:54:00,WSJ,POSITIVE,0.9156623482704163
Banks Expect Oil Prices to Remain High, Oil Markets,2018-05-02 19:12:00,WSJ,NEGATIVE,0.9978349804878235
Now Available in the Oil Patch: Wind and Solar College Degrees, Business,2018-05-02 13:00:00,WSJ,POSITIVE,0.6692445874214172
Oil Futures Steady Ahead of U.S. Jobs Report, Oil Markets,2018-05-04 00:55:00,WSJ,POSITIVE,0.9994062185287476
Oil Settles Higher as Iran Decision Looms, Oil Markets,2018-05-03 20:11:00,WSJ,NEGATIVE,0.9683783054351807
Lower Tax Bills Fuel Best Earnings Quarter Since 2011, Earnings,2018-05-03 13:33:00,WSJ,POSITIVE,0.8108651638031006
Oil Hits Three-Year High as Market Awaits Iran Decision, Oil Markets,2018-05-04 19:37:00,WSJ,NEGATIVE,0.946609377861023
"Saudis Move to Push Oil Prices Higher, in Break From Past Policy", World,2018-05-04 18:14:00,WSJ,POSITIVE,0.9447000026702881
Glencore Scraps Planned Sale of $9 Billion Stake in Russian Oil Company, Business,2018-05-05 14:43:00,WSJ,NEGATIVE,0.9969646334648132
Oil Starts Week Up Slightly as Gains Continue, Oil Markets,2018-05-07 00:34:00,WSJ,NEGATIVE,0.8993299603462219
How the Oil Rally Took Forecasters by Surprise, Markets,2018-05-06 12:00:00,WSJ,NEGATIVE,0.6551080942153931
Oil Price Drop Steadies in Asia Ahead of Iran Decision, Oil Markets,2018-05-08 00:29:00,WSJ,POSITIVE,0.5043489933013916
Oil Prices Reach Highest Level Since 2014, Oil Markets,2018-05-08 00:00:00,WSJ,POSITIVE,0.9847936034202576
Oil Futures Rebound on Bullish U.S. Inventory Data, Markets,2018-05-09 02:08:00,WSJ,NEGATIVE,0.9992524981498718
Energy Stocks Flip From Market Dud to Darling, Markets,2018-05-08 23:27:00,WSJ,POSITIVE,0.87059485912323
Oil Pares Losses After Trump Withdraws From Iran Deal, Oil Markets,2018-05-08 20:59:00,WSJ,NEGATIVE,0.9976716637611389
Oil Not Quite Overbought, Oil Markets,2018-05-10 02:27:00,WSJ,NEGATIVE,0.9955714344978333
"Oil Prices Jump, Rattled by Trump’s Iran Sanctions", Oil Markets,2018-05-09 19:36:00,WSJ,NEGATIVE,0.9870140552520752
Trump’s Iran Sanctions to Shake Up Oil Supply Lines, Middle East,2018-05-09 19:34:00,WSJ,NEGATIVE,0.8956034779548645
Saudi Arabia Pledges to Support Oil Markets, Markets,2018-05-09 07:46:00,WSJ,POSITIVE,0.7412747740745544
Oil Futures Ease From Fresh 3-1/2-Year Highs, Oil Markets,2018-05-11 01:03:00,WSJ,POSITIVE,0.9980442523956299
Heart of America’s Oil Boom Can’t Fetch Good Prices for Its Crude, Oil Markets,2018-05-10 22:22:00,WSJ,NEGATIVE,0.9994437098503113
Blackstone Launches Energy Fund to Capitalize on Rising Price of Oil, Markets,2018-05-10 16:37:00,WSJ,POSITIVE,0.9893237948417664
Trump Administration Irked With Car Makers on Fuel-Economy Policy, Politics,2018-05-10 15:00:00,WSJ,NEGATIVE,0.9921196699142456
Spoiled Relations: U.S. Goods Stuck at China Ports as Tensions Heat Up, World,2018-05-10 13:11:00,WSJ,NEGATIVE,0.9993991851806641
Oil Holds On to Gains After Trump’s Iran Decision, Oil Markets,2018-05-11 20:06:00,WSJ,POSITIVE,0.9939018487930298
‘We’ll Turn Your Village Into Soil’: Survivors Recount One of Myanmar’s Biggest Massacres, World,2018-05-11 14:22:00,WSJ,NEGATIVE,0.9882859587669373
Squeeze on Iranian Oil Could Upset OPEC Pact, Markets,2018-05-11 09:30:00,WSJ,NEGATIVE,0.9929267764091492
Oil Futures Ease Further From Multiyear Highs, Oil Markets,2018-05-14 00:55:00,WSJ,POSITIVE,0.9909472465515137
Trump’s California Comments Fuel  Optimism Among Auto Executives, Business,2018-05-13 20:21:00,WSJ,POSITIVE,0.9905638694763184
U.S. Embassy in Jerusalem Opens to a Fraught Climate, Middle East,2018-05-13 19:15:00,WSJ,NEGATIVE,0.8881317973136902
Abu Dhabi Jumps Into Middle East Oil-Refining Rush, Business,2018-05-13 12:19:00,WSJ,POSITIVE,0.9915665984153748
Oil Futures Maintain Monday’s Gains in Asia, Oil Markets,2018-05-15 00:16:00,WSJ,POSITIVE,0.9962247610092163
Oil Prices Rise on Tightening Global Market Signs, Oil Markets,2018-05-14 19:47:00,WSJ,NEGATIVE,0.5702984929084778
"Oil Futures Ease in Asia as Strong Dollar, API Data Weigh", Oil Markets,2018-05-16 00:55:00,WSJ,POSITIVE,0.9029321670532227
"The Sea Is Rising, but Not Because of Climate Change", Commentary,2018-05-15 22:27:00,WSJ,POSITIVE,0.9644254446029663
Climbing Gas Prices Didn’t Keep Consumers From Spring Spending, Economic Data,2018-05-15 15:50:00,WSJ,NEGATIVE,0.9995889067649841
Oil Companies Look to Profit at the Pump, Business,2018-05-16 12:00:00,WSJ,NEGATIVE,0.9712305665016174
Oil Futures Rebound Some; Brent Still Below $80, Oil Markets,2018-05-18 00:33:00,WSJ,NEGATIVE,0.976367175579071
Mideast Turmoil Complicates Arab Support for Trump Peace Plan, Middle East,2018-05-17 22:27:00,WSJ,NEGATIVE,0.9979612827301025
"Saudis Discuss Oil-Price Concerns With OPEC, Russia", World,2018-05-17 21:06:00,WSJ,POSITIVE,0.7378026247024536
"Oil Is Above $70, but Frackers Still Struggle to Make Money", Business,2018-05-17 09:30:00,WSJ,NEGATIVE,0.9975777268409729
More 3 1/2-Year Highs for Oil Prices; Brent Nears $80, Oil Markets,2018-05-17 07:23:00,WSJ,POSITIVE,0.7229081988334656
Oil Futures Rebound in Asia as Trade Talks Boost Sentiment, Oil Markets,2018-05-21 00:59:00,WSJ,POSITIVE,0.9900020360946655
Britain Discovers Shale Energy, Review & Outlook,2018-05-20 22:11:00,WSJ,POSITIVE,0.9942176342010498
Behind a Hedge Fund’s Billion-Dollar Bet on Busted Oil Companies, Markets,2018-05-20 13:00:00,WSJ,NEGATIVE,0.9691809415817261
"Oil Keeps Rising Amid Worries About Venezuela, Iran Output", Oil Markets,2018-05-22 00:33:00,WSJ,POSITIVE,0.612127423286438
Trans-Atlantic Oil-Price Spread Soars as Supply Glut Disappears, Oil Markets,2018-05-21 21:11:00,WSJ,NEGATIVE,0.9979196190834045
Oil Rises as Venezuela Election Puts Supply at Risk, Oil Markets,2018-05-21 19:37:00,WSJ,NEGATIVE,0.9424651265144348
Climate Pressure on Shell Is Warning to Oil Industry, Business,2018-05-21 15:24:00,WSJ,NEGATIVE,0.998251736164093
Major Oil Companies Embrace Latin America, Business,2018-05-21 13:00:00,WSJ,POSITIVE,0.9909183979034424
U.S. Pullback in Oil Prices Continues in Asia, Oil Markets,2018-05-23 00:52:00,WSJ,NEGATIVE,0.8562352061271667
Why Venezuela Sanctions Are Even More Bullish for Oil Than Iran Sanctions, Oil Markets,2018-05-22 22:22:00,WSJ,NEGATIVE,0.9930672645568848
"Oil Prices Rise on U.S. Sanctions Threats Against Iran, Then Fall Back", Oil Markets,2018-05-22 21:24:00,WSJ,NEGATIVE,0.9971119165420532
Santos Rejects $10 Billion Takeover Bid as Oil Prices Rise, Business,2018-05-22 12:03:00,WSJ,NEGATIVE,0.8865521550178528
Oil Futures Reverse Some of Their U.S. Rebound in Asia, Oil Markets,2018-05-24 00:38:00,WSJ,NEGATIVE,0.9526615738868713
Oil Mixed on Possible OPEC Production Increase, Oil Markets,2018-05-23 19:37:00,WSJ,POSITIVE,0.9177206158638
Oil Prices Remain Capped by Potential of Higher OPEC Output, Oil Markets,2018-05-25 00:06:00,WSJ,NEGATIVE,0.9619855284690857
Oil Slips as Investors See Easing to OPEC Output Cut, Oil Markets,2018-05-24 20:02:00,WSJ,NEGATIVE,0.999531626701355
Europe to Clinch Cheaper Russian Gas With Gazprom Deal, Business,2018-05-24 17:19:00,WSJ,NEGATIVE,0.915657639503479
"Russia, OPEC Members to Discuss Easing Oil Output Cap", Business,2018-05-24 15:43:00,WSJ,POSITIVE,0.9023061990737915
Russia Gets New Sway Over Oil Prices, Markets,2018-05-25 22:54:00,WSJ,POSITIVE,0.991628885269165
Pollution Worsens Around Shell Oil Spills in Nigeria, Business,2018-05-25 11:01:00,WSJ,NEGATIVE,0.997789740562439
Oil Steadies After Fresh Morning Slump in Asia, Oil Markets,2018-05-28 00:15:00,WSJ,NEGATIVE,0.9705327749252319
Italy in Turmoil as New Government Fails to Form, Europe,2018-05-27 20:50:00,WSJ,NEGATIVE,0.9993942975997925
Brent Oil Futures Ticks Higher in Asia, Oil Markets,2018-05-29 00:46:00,WSJ,POSITIVE,0.8877958655357361
"Shale Surges, but Oil Market Power Swings Back to Saudis", Oil Markets,2018-05-28 11:00:00,WSJ,NEGATIVE,0.9393808245658875
Stock Declines Put Added Pressure on Oil Prices, Oil Markets,2018-05-30 00:26:00,WSJ,NEGATIVE,0.9985180497169495
Fossil-Fuel Divestment Is Futile, Commentary,2018-05-29 23:19:00,WSJ,NEGATIVE,0.9997467398643494
Anti-Europe Party Leader Rises in Italy’s Turmoil, Europe,2018-05-29 22:17:00,WSJ,POSITIVE,0.9813767075538635
U.S. Oil Prices Fall as Supply Worries Linger, Oil Markets,2018-05-29 19:45:00,WSJ,NEGATIVE,0.9987227320671082
"For Oil Prices, Political Risks Dwarf the Dollar", Markets,2018-05-29 13:13:00,WSJ,NEGATIVE,0.9984575510025024
Asian Energy Stocks Feel the Pinch as Global Oil Prices Pull Back, Markets,2018-05-29 05:39:00,WSJ,NEGATIVE,0.9774817824363708
Oil Remains Down Slightly Following Wednesday Bounce, Oil Markets,2018-05-31 00:37:00,WSJ,NEGATIVE,0.9983168840408325
Oil Prices Steady After Big Drop on OPEC Talks, Oil Markets,2018-05-30 21:17:00,WSJ,POSITIVE,0.9983672499656677
Global Oil Stocks Fall to Three-Year Low, Markets,2018-05-30 12:46:00,WSJ,NEGATIVE,0.9994377493858337
"Asian Stocks Down, Following Global Concerns Over Italy’s Political Turmoil", Markets,2018-05-30 05:02:00,WSJ,NEGATIVE,0.9992339611053467
Oil Futures Edge Lower at End of Volatile Week, Oil Markets,2018-06-01 01:07:00,WSJ,NEGATIVE,0.9991216063499451
"EPA Gives $30 Million-Plus in Ethanol Credits to Oil Refiners, Angers Corn Growers", Oil Markets,2018-05-31 21:27:00,WSJ,NEGATIVE,0.9931226372718811
"Energy Department Eyes New Plan for Nuclear, Coal-Fired Power Plants", Politics,2018-06-01 19:55:00,WSJ,POSITIVE,0.6354862451553345
"OPEC, Shale Squeeze Out Volatility in the Oil Market", Markets,2018-06-01 14:27:00,WSJ,NEGATIVE,0.9971942901611328
Oil Futures Modestly Add to Friday’s Slide, Oil Markets,2018-06-04 01:20:00,WSJ,POSITIVE,0.9977487921714783
Oil Gains in Asia After Slide in U.S. Trading, Oil Markets,2018-06-05 00:47:00,WSJ,POSITIVE,0.994511604309082
Climate Change Has Run Its Course, Commentary,2018-06-04 22:54:00,WSJ,POSITIVE,0.895244836807251
Oil Approaches Eight-Week Low on Mounting Surplus, Oil Markets,2018-06-04 19:56:00,WSJ,NEGATIVE,0.9977839589118958
Banks Sharply Raise Oil-Price Forecast on Geopolitical Risks, Oil Markets,2018-06-04 10:30:00,WSJ,POSITIVE,0.9932799935340881
Oil Prices Rise in Asia Ahead of U.S. Inventory Data, Oil Markets,2018-06-06 00:34:00,WSJ,POSITIVE,0.9912842512130737
Oil Closes Higher Ahead of Stockpile Data, Oil Markets,2018-06-05 23:06:00,WSJ,NEGATIVE,0.877352237701416
"Undaunted by Iran Setback, French Energy Giant Total Expands in Russia", Business,2018-06-05 12:00:00,WSJ,POSITIVE,0.9960604310035706
OPEC Faces New Concern Over Global Oil Stocks: China, Markets,2018-06-05 09:33:00,WSJ,NEGATIVE,0.5732902884483337
Oil Futures Gain in Asia as Equities Also Rally, Oil Markets,2018-06-07 00:01:00,WSJ,NEGATIVE,0.9136099815368652
Oil Prices Fall as U.S. Data Exacerbates Supply Concerns, Oil Markets,2018-06-06 20:41:00,WSJ,NEGATIVE,0.9994196891784668
Climbing Fuel Costs Lead Airlines to Raise Ticket Prices, Business,2018-06-06 20:01:00,WSJ,NEGATIVE,0.7729991674423218
Record Oil Exports Help Cut U.S. Trade Gap, Economic Data,2018-06-06 19:19:00,WSJ,POSITIVE,0.9711423516273499
"Devon Energy to Sell Interests, Firm to Global Infrastructure Partners Affiliate", Business,2018-06-06 11:03:00,WSJ,NEGATIVE,0.5244457125663757
Oil Futures Steady After Overnight Jump on Supply Concerns, Oil Markets,2018-06-08 00:17:00,WSJ,POSITIVE,0.9915596842765808
"Oil Edges Up Amid Supply Jitters in Iran, Venezuela", Oil Markets,2018-06-07 11:18:00,WSJ,NEGATIVE,0.9737764596939087
The Climate-Change Tort Racket, Review & Outlook,2018-06-08 23:09:00,WSJ,NEGATIVE,0.9804523587226868
Pope Francis to Big Oil: Stop Searching for Fossil Fuels, World,2018-06-09 12:31:00,WSJ,NEGATIVE,0.8021749258041382
Oil Futures Edge Lower as Supply Concerns Persist, Oil Markets,2018-06-11 00:22:00,WSJ,NEGATIVE,0.9990662932395935
Buyers of Iran’s Oil Balk at U.S. Push to Isolate Country, Middle East,2018-06-10 05:23:00,WSJ,NEGATIVE,0.9739720821380615
Oil Futures Pause as Well as Summit Takes Place, Oil Markets,2018-06-12 00:41:00,WSJ,POSITIVE,0.8656089901924133
U.S.-Canada Rift Roils Nafta Talks, World,2018-06-11 21:37:00,WSJ,NEGATIVE,0.9839592576026917
Elliott Management Pushes for Changes at Sempra Energy, Business,2018-06-11 21:16:00,WSJ,NEGATIVE,0.9630855321884155
Global Investment in Wind and Solar Energy Is Outshining Fossil Fuels, Business,2018-06-11 20:59:00,WSJ,NEGATIVE,0.9862852096557617
Oil Prices Turn Higher on Production Uncertainty, Oil Markets,2018-06-11 20:00:00,WSJ,NEGATIVE,0.9794235825538635
Oil Futures’ Post-API Drop Eases Some by Midday in Asia, Oil Markets,2018-06-13 00:10:00,WSJ,POSITIVE,0.8996852040290833
Oil Rises on Steady Demand as Production Increases, Oil Markets,2018-06-12 21:11:00,WSJ,POSITIVE,0.999244213104248
Saudi Arabia Drives Rise in OPEC Oil Output, Markets,2018-06-12 11:15:00,WSJ,POSITIVE,0.9926599860191345
U.S. Demand Boosts Oil Prices, Oil Markets,2018-06-13 19:43:00,WSJ,POSITIVE,0.9989367127418518
Side Effect of Rising Oil Drilling: Indigestion for Gas Frackers, Business,2018-06-13 17:18:00,WSJ,NEGATIVE,0.9984294772148132
"Global Economy to Drive Strong Oil Demand in 2019, Says IEA", Markets,2018-06-13 08:00:00,WSJ,POSITIVE,0.9942713975906372
Oil Futures Edge Higher in Asia, Oil Markets,2018-06-15 00:57:00,WSJ,POSITIVE,0.9952197670936584
Oil Remains Down Slightly in Asia After Wednesday Bounce, Oil Markets,2018-06-14 04:54:00,WSJ,NEGATIVE,0.9954397678375244
"OPEC Meeting, Tariff Concerns Weigh on Oil Prices", Oil Markets,2018-06-15 20:15:00,WSJ,NEGATIVE,0.9051811695098877
U.S. Auto Makers Are Putting Smaller Engines Into Big Trucks So They Guzzle Less Gas, Business,2018-06-17 22:09:00,WSJ,NEGATIVE,0.9975759387016296
The Social Benefits of Fossil Fuels Far Outweigh the Costs, Commentary,2018-06-17 17:58:00,WSJ,POSITIVE,0.9784530997276306
Bid-Rigging Trial Embroils New York Gubernatorial Race, Politics,2018-06-17 12:00:00,WSJ,POSITIVE,0.9966185092926025
"Oil’s Rally, Coupled With Strong Dollar, Causes Global Pain", World,2018-06-17 11:00:00,WSJ,NEGATIVE,0.9361538887023926
Oil Prices Rise Ahead of OPEC Meeting, Oil Markets,2018-06-18 19:17:00,WSJ,POSITIVE,0.9965597987174988
Oil Shares Down as Production Fears Hit Crude Prices, Oil Markets,2018-06-18 08:06:00,WSJ,NEGATIVE,0.9984361529350281
Oil Falls as U.S.-China Dispute Threatens Trade, Oil Markets,2018-06-19 21:02:00,WSJ,NEGATIVE,0.9995988011360168
